,ID,Conversation.ID,Text,Movie.Title,Movie.ID,Release.Year,Genre,Formal/Informal
3220,3220,L63311,"The Jolly Nigger Bank., This is authentic, not a repro, circa turn of the century., Thanks., I thought it was appropiate., Is that good or bad?, It's all good.  You got a hit show, you're gonna need a bank.  Plus, I love these old black collectibles., How so?, To me, it shows part of our history in this country, a time when we were considered inferior, sub-human., ",bamboozled,m27,2000,"['comedy', 'drama', 'music']",informal
3227,3227,L63014,"You've said that already., I'm gonna slit my wrists.  Cut my throat.  For the love of Joseph., ",bamboozled,m27,2000,"['comedy', 'drama', 'music']",informal
3268,3268,L63460,"Money and nothing else?, Money makes the world go round.  It ain't no joke being poor.  I know whatI'mtalkin''bout. Y'knowwhatI'msayin'?  I've lived on the street.  I've been homeless. I've learned how to play the game, work the game, be in the game., Is it inevitable that the game plays you?, No if you go with the flow, Tavis. That's what a lot of Negroes don't understand.  Protesting isn't gonna do a damn thing.  If people don't like our satire in our number one hit show then don't watch it.  Or better yet write your own show.  Do it better., Don't you feel that is a simplistic retort?, I don't know what a retort is, but it's simple.  Mantan - The New Millennium Minstrel Show is UNIVERSAL.  It's not just for Negroes in Compton or 125th in Harlem.  This is America.  Our ancestors helped build this country, we got a right, just like everybody else.  I'm not gonna box myself in. This show makes people think, and they're laughing at the same time., I admit, that's a very hard thing to do.  Quickly let's go to the phones before we pay the bills and hear from our proud sponsors, DA BOMB.  125% PURE PLEASURE MALT LIQUOR.  IT MAKES YOU WANNA GET YA FREAK ON AND TIMMI HILLNIGGER. 125% AUTHENTIC GIT-TOE GEAR WHEN YOU WANT TO BE GIT-TOED FABULOUS., ",bamboozled,m27,2000,"['comedy', 'drama', 'music']",informal
3278,3278,L63086,"Cousins, I want all of you to go to your windows.  Go to your windows and yell.  Yell, I'm tired of the drugs, the crack babies born out of wedlock to crackhead aids infested parents.  I'm tired of the inflated welfare rolls while good wholesome Americans bring less and less of their paycheck home every two weeks. I'm tired, you're tired, we're all tired of these so-called bible- thumping God fearing, whore mongling Professional athletes.  Aren't you tired of these basketball-dunking, football-running, hop-hip rapping ebonic-speaking sex offenders who got ten kids from ten different Ho's?  I know I am and so is Sleep 'N Eat., You tellin' the truth., Go to your windows and yell out, scream with all the life you can muster up inside your assaulted, bruised and battered bodies.  I'M SICK AND TIRED OF NIGGERS AND I'M NOT GONNA TAKE IT ANYMORE!, ",bamboozled,m27,2000,"['comedy', 'drama', 'music']",informal
3281,3281,L63527,"So you say.  Sloan, you wuz gonna use me up just like you used Dela? Work it to the top.  I never imagined people in this biz could flip on you like ""IHOP.""  I'm damn happy DeLa fired ya ass., Forget about me, are you a puppet for DeLa?, Don't try to change to the subject., Why don't you answer?, I know I won't be your puppet., You can go now., I wuz leaving anyway, for good., ",bamboozled,m27,2000,"['comedy', 'drama', 'music']",informal
3282,3282,L63513,"How did you get this gig?, Worked my black ass off, first as an intern, then worked my way up to this position., You leave something out?, After my internship expired, Dela was impressed and offered me a position as his assistant., And?, And what?, Stop playing me Sloan., Just ask me what you want to know., Oh, you gonna make me say it., Say what, Manray?, Did you ever sleep with DeLa?, We did it one time, only once.  It had nothing to do with the job, it was stupid.  Everything I've got I've earned., Aw, c'mon., That's ancient history.  That has nothing to do with you and I., ",bamboozled,m27,2000,"['comedy', 'drama', 'music']",informal
3301,3301,L64738,"Upon my word, sir, I think you have acted very coolly., I have acted as I think fit., Sir, I'm a British officer., It's a lie!  You're a deserter! You're an impostor, sir; Your lies and folly have confirmed this to me. You pretend to carry dispatches to a general who has been dead these ten months; you have an uncle who is an ambassador and whose name you don't know.  Will you join and take the bounty, sir, or will you be given up?, Neither!, ",barry lyndon,m28,1975,"['drama', 'romance', 'war']",informal
3377,3377,L66304,"A target, Kendall, cap a fucking target. What's wrong with you?, I thought I was gonna have an attack. Go into a fit and bite off my own tongue in the middle of the bayou. Childs could tell I wasn't right., Just safety your shit and get behind me, okay? I'll take care of this., ",basic,m29,2003,"['crime', 'drama', 'mystery', 'thriller']",informal
3426,3426,L66552,"That still doesn't mean you didn't kill him., You saw West, right? How was he killed?, Full clip to the body --, From up close or far away?, His chest was hamburger --, That's close range. You go full auto on a guy from close range, you're gonna be swimming in blood. Look at my uniform. Nothing., ",basic,m29,2003,"['crime', 'drama', 'mystery', 'thriller']",informal
3430,3430,L66530,"Ray, this is my life here. I ain't gonna pretend I'm not happy West is gone, but you know I couldn't have done this. It's not in me., If not you, then who?, Mueller., Oh, come on --, We're sweeping our area and suddenly he's gone. Couple minutes later, phosphorous grenade pops off about a third of a click away --, That's exactly what he says about you., Who you gonna trust, Ray? Him or your friend?, ",basic,m29,2003,"['crime', 'drama', 'mystery', 'thriller']",informal
3469,3469,L66419,"We've already been over the terrain twice. Nothing., There was a hurricane, Bill, the wind probably moved it., Habeas Corpus -- you have to have a body to have a crime., Okay, then let's widen the search to include the endzone in Giants Stadium and the trunk of my car --, Without the body we have no physical proof. We need a confession., From Dunbar? I hate to break this to you, but I don't think he's gonna be all that psyched to put himself in for the death penalty., Nevertheless --, Nevertheless what'? Kendall will testify and that'll be enough., Not for me., ",basic,m29,2003,"['crime', 'drama', 'mystery', 'thriller']",informal
3472,3472,L66072,"Tom, bottom line: I let those kids go out there. If JAG shows up and I don't have any answers for them, my career is finished --, I'm not gonna let that happen., ",basic,m29,2003,"['crime', 'drama', 'mystery', 'thriller']",informal
3483,3483,L66984,"What are you doing out here?, Leaving without saying goodbye. What are you gonna do?, Go home, get drunk, and try and forget this ever happened., Think it'll work?, Nah., Want company?, ",basic,m29,2003,"['crime', 'drama', 'mystery', 'thriller']",informal
3493,3493,L66796,"You know, you never told me why you left the army., It dawned on me one day that we were supposed to be a nation founded on the principle of questioning authority... and all I did here was follow orders. It didn't add up. Plus, I got kicked out., For what?, That's gonna stay my secret., ",basic,m29,2003,"['crime', 'drama', 'mystery', 'thriller']",informal
3505,3505,L66458,"Goddammit, Hardy, you can't just leave --, Watch me., You said you owed Styles and now you're gonna turn your back on him?, ",basic,m29,2003,"['crime', 'drama', 'mystery', 'thriller']",informal
3524,3524,L66097,"Thank you. At some point in there I'm gonna rub my nose. When I do, go at him with everything you got., Good cop/bad cop?, Something like that., ",basic,m29,2003,"['crime', 'drama', 'mystery', 'thriller']",informal
3542,3542,L66713,"It won't work --, It will and you know why? Because you're not a person anymore, you're a cadet in the United States Army; you have no identity, no Miranda warning, and no rights. So I'm gonna throw you to the wolves, and unlike you, I'm gonna get away with it, because you're pissing me off!, ",basic,m29,2003,"['crime', 'drama', 'mystery', 'thriller']",informal
3550,3550,L66286,"He said what?, ""You're gonna die tonight, faggot"". Clear as day., No one else heard it?, He whispered it in my ear., ",basic,m29,2003,"['crime', 'drama', 'mystery', 'thriller']",informal
3760,3760,L86897,"Laz. I'm gonna put my trust in you. I'm gonna do it knowin' all too well I can get hurt like this. And I have been hurt. Just like you.  Woman like me, I got a lot of livin' to do. But my days are precious to me. They all I got left. Don't want no more fuss. I want love in my life. You understanding me, Laz?, I do. God's truth. I do., ",black snake moan,m32,2006,['drama'],informal
3763,3763,L86756,"I's thinkin' about singing in the choir., At church?, Mm-hm. I don't know if I got a good voice or not but... practice is only on Mondays and Wednesdays, so..., You gonna sing me somethin'?, When? Now? Oh. No., Come on, just a little somethin'. Right here. Go'on now, don't be shy., ",black snake moan,m32,2006,['drama'],informal
3767,3767,L86335,"Thank you.  Oh. My wife. She had a card here for her migraine pills. She ain't gonna be around no more... So if you..., I already tossed that out.  Somethin' you should'a done to that woman long ago... how she treated you. Of course, that's none of my business., Don't make it less true., ",black snake moan,m32,2006,['drama'],informal
3768,3768,L86332,"My sister got a bad cough with her pneumonia. I just copied her prescription. You don't need to pay anything... just take it. But if she gets worse, you give me a call. I wrote my number on the box., This gonna get you in trouble?, Not if no one finds out., ",black snake moan,m32,2006,['drama'],informal
3772,3772,L86208,"Naw. They got some blue dye, though. You think them boots you got on come from a black cow?, Wanna get on somebody 'bout live music, get on ol' Laz, there. He the one got this place shakin' back in the day., Don't gotta tell me. Me and my girlfriends use-ta talk 'bout them hard fingertips he got pickin' that guitar., ",black snake moan,m32,2006,['drama'],informal
3774,3774,L86265,"Hi., Hey., You ain't the kicker, are you?, No, ma'am., Cuz let me tell you, you boys gotta run the ball more. You get into a kicking game, ya'll gonna lose., Can I put it in your mouth?, Okay., ",black snake moan,m32,2006,['drama'],informal
